CVE_PROD,NLISPRE,LMARGEN,LPRECPROD,LDCTO1P,LDCTO2P,LEXCDESD,LEXCHAST
MAV168,1,25.0,65.65,0.0,0.0,0.0,0.0
MAV168,2,23.0,64.6,0.0,0.0,0.0,0.0
MAV168,3,20.0,63.02,0.0,0.0,0.0,0.0
MAV168,4,18.0,61.97,0.0,0.0,0.0,0.0
MAV168,5,15.0,60.4,0.0,0.0,0.0,0.0
MAV168,6,10.0,57.77,0.0,0.0,0.0,0.0
MAV168,7,5.0,55.15,0.0,0.0,0.0,0.0
MAV168,8,1.0,53.05,0.0,0.0,0.0,0.0
MAV7,1,25.0,48.1,0.0,0.0,0.0,0.0
MAV7,2,23.0,47.33,0.0,0.0,0.0,0.0
MAV7,3,20.0,46.18,0.0,0.0,0.0,0.0
MAV7,4,18.0,45.41,0.0,0.0,0.0,0.0
MAV7,5,15.0,44.25,0.0,0.0,0.0,0.0
MAV7,6,10.0,42.33,0.0,0.0,0.0,0.0
MAV7,7,5.0,40.4,0.0,0.0,0.0,0.0
MAV7,8,1.0,38.86,0.0,0.0,0.0,0.0
MAV301,1,25.0,84.5,0.0,0.0,0.0,0.0
MAV301,2,23.0,83.15,0.0,0.0,0.0,0.0
MAV301,3,20.0,81.12,0.0,0.0,0.0,0.0
MAV301,4,18.0,79.77,0.0,0.0,0.0,0.0
MAV301,5,15.0,77.74,0.0,0.0,0.0,0.0
MAV301,6,10.0,74.36,0.0,0.0,0.0,0.0
MAV301,7,5.0,70.98,0.0,0.0,0.0,0.0
MAV301,8,1.0,68.28,0.0,0.0,0.0,0.0
MAV94,1,25.0,47.45,0.0,0.0,0.0,0.0
MAV94,2,23.0,46.69,0.0,0.0,0.0,0.0
MAV94,3,20.0,45.55,0.0,0.0,0.0,0.0
MAV94,4,18.0,44.79,0.0,0.0,0.0,0.0
MAV94,5,15.0,43.65,0.0,0.0,0.0,0.0
MAV94,6,10.0,41.76,0.0,0.0,0.0,0.0
MAV94,7,5.0,39.86,0.0,0.0,0.0,0.0
MAV94,8,1.0,38.34,0.0,0.0,0.0,0.0
MAV233,1,20.0,420.0,0.0,0.0,0.0,0.0
MAV233,2,23.0,430.5,0.0,0.0,0.0,0.0
MAV233,3,20.0,420.0,0.0,0.0,0.0,0.0
MAV233,4,18.0,413.0,0.0,0.0,0.0,0.0
MAV233,5,15.0,402.5,0.0,0.0,0.0,0.0
MAV233,6,10.0,385.0,0.0,0.0,0.0,0.0
MAV233,7,5.0,367.5,0.0,0.0,0.0,0.0
MAV233,8,1.0,353.5,0.0,0.0,0.0,0.0
SS&H13,1,25.0,106.68,0.0,0.0,0.0,0.0
SS&H13,2,23.0,104.97,0.0,0.0,0.0,0.0
SS&H13,3,20.0,102.41,0.0,0.0,0.0,0.0
SS&H13,4,18.0,100.71,0.0,0.0,0.0,0.0
SS&H13,5,15.0,98.15,0.0,0.0,0.0,0.0
SS&H13,6,10.0,93.88,0.0,0.0,0.0,0.0
SS&H13,7,5.0,89.61,0.0,0.0,0.0,0.0
SS&H13,8,1.0,86.2,0.0,0.0,0.0,0.0
ALPH43,1,25.0,11.24,0.0,0.0,0.0,0.0
ALPH43,2,23.0,11.06,0.0,0.0,0.0,0.0
ALPH43,3,20.0,10.79,0.0,0.0,0.0,0.0
ALPH43,4,18.0,10.61,0.0,0.0,0.0,0.0
ALPH43,5,15.0,10.34,0.0,0.0,0.0,0.0
ALPH43,6,10.0,9.89,0.0,0.0,0.0,0.0
ALPH43,7,5.0,9.44,0.0,0.0,0.0,0.0
ALPH43,8,1.0,9.08,0.0,0.0,0.0,0.0
ALPH90,1,30.0,23.35,0.0,0.0,0.0,0.0
ALPH90,2,23.0,22.09,0.0,0.0,0.0,0.0
ALPH90,3,20.0,21.55,0.0,0.0,0.0,0.0
ALPH90,4,18.0,21.19,0.0,0.0,0.0,0.0
ALPH90,5,15.0,20.65,0.0,0.0,0.0,0.0
ALPH90,6,10.0,19.76,0.0,0.0,0.0,0.0
ALPH90,7,5.0,18.86,0.0,0.0,0.0,0.0
ALPH90,8,1.0,18.14,0.0,0.0,0.0,0.0
ALPH54,1,25.0,15.31,0.0,0.0,0.0,0.0
ALPH54,2,23.0,15.07,0.0,0.0,0.0,0.0
ALPH54,3,20.0,14.7,0.0,0.0,0.0,0.0
ALPH54,4,18.0,14.46,0.0,0.0,0.0,0.0
ALPH54,5,15.0,14.09,0.0,0.0,0.0,0.0
ALPH54,6,10.0,13.48,0.0,0.0,0.0,0.0
ALPH54,7,5.0,12.86,0.0,0.0,0.0,0.0
ALPH54,8,1.0,12.37,0.0,0.0,0.0,0.0
ALPH27,1,25.0,7.14,0.0,0.0,0.0,0.0
ALPH27,2,23.0,7.02,0.0,0.0,0.0,0.0
ALPH27,3,20.0,6.85,0.0,0.0,0.0,0.0
ALPH27,4,18.0,6.74,0.0,0.0,0.0,0.0
ALPH27,5,15.0,6.57,0.0,0.0,0.0,0.0
ALPH27,6,10.0,6.28,0.0,0.0,0.0,0.0
ALPH27,7,5.0,6.0,0.0,0.0,0.0,0.0
ALPH27,8,1.0,5.77,0.0,0.0,0.0,0.0
RAAM45,1,25.0,11.13,0.0,0.0,0.0,0.0
RAAM45,2,23.0,10.95,0.0,0.0,0.0,0.0
RAAM45,3,20.0,10.68,0.0,0.0,0.0,0.0
RAAM45,4,18.0,10.5,0.0,0.0,0.0,0.0
RAAM45,5,15.0,10.24,0.0,0.0,0.0,0.0
RAAM45,6,10.0,9.79,0.0,0.0,0.0,0.0
RAAM45,7,5.0,9.35,0.0,0.0,0.0,0.0
RAAM45,8,1.0,8.99,0.0,0.0,0.0,0.0
ALPH52,1,25.0,33.5,0.0,0.0,0.0,0.0
ALPH52,2,23.0,32.96,0.0,0.0,0.0,0.0
ALPH52,3,20.0,32.16,0.0,0.0,0.0,0.0
ALPH52,4,18.0,31.62,0.0,0.0,0.0,0.0
ALPH52,5,15.0,30.82,0.0,0.0,0.0,0.0
ALPH52,6,10.0,29.48,0.0,0.0,0.0,0.0
ALPH52,7,5.0,28.14,0.0,0.0,0.0,0.0
ALPH52,8,1.0,27.07,0.0,0.0,0.0,0.0
SNA50,1,25.0,18.75,0.0,0.0,0.0,0.0
SNA50,2,23.0,18.45,0.0,0.0,0.0,0.0
SNA50,3,20.0,18.0,0.0,0.0,0.0,0.0
SNA50,4,18.0,17.7,0.0,0.0,0.0,0.0
SNA50,5,15.0,17.25,0.0,0.0,0.0,0.0
SNA50,6,10.0,16.5,0.0,0.0,0.0,0.0
SNA50,7,5.0,15.75,0.0,0.0,0.0,0.0
SNA50,8,1.0,15.15,0.0,0.0,0.0,0.0
DAN19,1,25.0,87.0,0.0,0.0,0.0,0.0
DAN19,2,23.0,85.61,0.0,0.0,0.0,0.0
DAN19,3,20.0,83.52,0.0,0.0,0.0,0.0
DAN19,4,18.0,82.13,0.0,0.0,0.0,0.0
DAN19,5,15.0,80.04,0.0,0.0,0.0,0.0
DAN19,6,10.0,76.56,0.0,0.0,0.0,0.0
DAN19,7,5.0,73.08,0.0,0.0,0.0,0.0
DAN19,8,1.0,70.3,0.0,0.0,0.0,0.0
AVIVIA91,1,25.0,47.5,0.0,0.0,0.0,0.0
AVIVIA91,2,23.0,46.74,0.0,0.0,0.0,0.0
AVIVIA91,3,20.0,45.6,0.0,0.0,0.0,0.0
AVIVIA91,4,18.0,44.84,0.0,0.0,0.0,0.0
AVIVIA91,5,15.0,43.7,0.0,0.0,0.0,0.0
AVIVIA91,6,10.0,41.8,0.0,0.0,0.0,0.0
AVIVIA91,7,5.0,39.9,0.0,0.0,0.0,0.0
AVIVIA91,8,1.0,38.38,0.0,0.0,0.0,0.0
ALPH93,1,25.0,32.81,0.0,0.0,0.0,0.0
ALPH93,2,23.0,32.29,0.0,0.0,0.0,0.0
ALPH93,3,20.0,31.5,0.0,0.0,0.0,0.0
ALPH93,4,18.0,30.98,0.0,0.0,0.0,0.0
ALPH93,5,15.0,30.19,0.0,0.0,0.0,0.0
ALPH93,6,10.0,28.88,0.0,0.0,0.0,0.0
ALPH93,7,5.0,27.56,0.0,0.0,0.0,0.0
ALPH93,8,1.0,26.51,0.0,0.0,0.0,0.0
ULTR37,1,25.0,17.04,0.0,0.0,0.0,0.0
ULTR37,2,23.0,16.76,0.0,0.0,0.0,0.0
ULTR37,3,20.0,16.36,0.0,0.0,0.0,0.0
ULTR37,4,18.0,16.08,0.0,0.0,0.0,0.0
ULTR37,5,15.0,15.67,0.0,0.0,0.0,0.0
ULTR37,6,10.0,14.99,0.0,0.0,0.0,0.0
ULTR37,7,5.0,14.31,0.0,0.0,0.0,0.0
ULTR37,8,1.0,13.77,0.0,0.0,0.0,0.0
ULTR81,1,25.0,80.36,0.0,0.0,0.0,0.0
ULTR81,2,23.0,79.07,0.0,0.0,0.0,0.0
ULTR81,3,20.0,77.14,0.0,0.0,0.0,0.0
ULTR81,4,18.0,75.86,0.0,0.0,0.0,0.0
ULTR81,5,15.0,73.93,0.0,0.0,0.0,0.0
ULTR81,6,10.0,70.71,0.0,0.0,0.0,0.0
ULTR81,7,5.0,67.5,0.0,0.0,0.0,0.0
ULTR81,8,1.0,64.93,0.0,0.0,0.0,0.0
VAR75,1,25.0,43.75,0.0,0.0,0.0,0.0
VAR75,2,23.0,43.05,0.0,0.0,0.0,0.0
VAR75,3,20.0,42.0,0.0,0.0,0.0,0.0
VAR75,4,18.0,41.3,0.0,0.0,0.0,0.0
VAR75,5,15.0,40.25,0.0,0.0,0.0,0.0
VAR75,6,10.0,38.5,0.0,0.0,0.0,0.0
VAR75,7,5.0,36.75,0.0,0.0,0.0,0.0
VAR75,8,1.0,35.35,0.0,0.0,0.0,0.0
RAAM50,1,25.0,23.5,0.0,0.0,0.0,0.0
RAAM50,2,23.0,23.12,0.0,0.0,0.0,0.0
RAAM50,3,20.0,22.56,0.0,0.0,0.0,0.0
RAAM50,4,18.0,22.18,0.0,0.0,0.0,0.0
RAAM50,5,15.0,21.62,0.0,0.0,0.0,0.0
RAAM50,6,10.0,20.68,0.0,0.0,0.0,0.0
RAAM50,7,5.0,19.74,0.0,0.0,0.0,0.0
RAAM50,8,1.0,18.99,0.0,0.0,0.0,0.0
MAV179,1,25.0,6.19,0.0,0.0,0.0,0.0
MAV179,2,23.0,6.09,0.0,0.0,0.0,0.0
MAV179,3,20.0,5.94,0.0,0.0,0.0,0.0
MAV179,4,18.0,5.84,0.0,0.0,0.0,0.0
MAV179,5,15.0,5.69,0.0,0.0,0.0,0.0
MAV179,6,10.0,5.45,0.0,0.0,0.0,0.0
MAV179,7,5.0,5.2,0.0,0.0,0.0,0.0
MAV179,8,1.0,5.0,0.0,0.0,0.0,0.0
JAL96,1,25.0,25.28,0.0,0.0,0.0,0.0
JAL96,2,23.0,24.88,0.0,0.0,0.0,0.0
JAL96,3,20.0,24.27,0.0,0.0,0.0,0.0
JAL96,4,18.0,23.86,0.0,0.0,0.0,0.0
JAL96,5,15.0,23.26,0.0,0.0,0.0,0.0
JAL96,6,10.0,22.25,0.0,0.0,0.0,0.0
JAL96,7,5.0,21.23,0.0,0.0,0.0,0.0
JAL96,8,1.0,20.43,0.0,0.0,0.0,0.0
JAL82,1,25.0,42.19,0.0,0.0,0.0,0.0
JAL82,2,23.0,41.51,0.0,0.0,0.0,0.0
JAL82,3,20.0,40.5,0.0,0.0,0.0,0.0
JAL82,4,18.0,39.83,0.0,0.0,0.0,0.0
JAL82,5,15.0,38.81,0.0,0.0,0.0,0.0
JAL82,6,10.0,37.13,0.0,0.0,0.0,0.0
JAL82,7,5.0,35.44,0.0,0.0,0.0,0.0
JAL82,8,1.0,34.09,0.0,0.0,0.0,0.0
JAL87,1,25.0,29.9,0.0,0.0,0.0,0.0
JAL87,2,23.0,29.42,0.0,0.0,0.0,0.0
JAL87,3,20.0,28.7,0.0,0.0,0.0,0.0
JAL87,4,18.0,28.23,0.0,0.0,0.0,0.0
JAL87,5,15.0,27.51,0.0,0.0,0.0,0.0
JAL87,6,10.0,26.31,0.0,0.0,0.0,0.0
JAL87,7,5.0,25.12,0.0,0.0,0.0,0.0
JAL87,8,1.0,24.16,0.0,0.0,0.0,0.0
MAV245,1,25.0,41.98,0.0,0.0,0.0,0.0
MAV245,2,23.0,41.3,0.0,0.0,0.0,0.0
MAV245,3,20.0,40.3,0.0,0.0,0.0,0.0
MAV245,4,18.0,39.62,0.0,0.0,0.0,0.0
MAV245,5,15.0,38.62,0.0,0.0,0.0,0.0
MAV245,6,10.0,36.94,0.0,0.0,0.0,0.0
MAV245,7,5.0,35.26,0.0,0.0,0.0,0.0
MAV245,8,1.0,33.92,0.0,0.0,0.0,0.0
ALPH100,1,25.0,19.69,0.0,0.0,0.0,0.0
ALPH100,2,23.0,19.37,0.0,0.0,0.0,0.0
ALPH100,3,20.0,18.9,0.0,0.0,0.0,0.0
ALPH100,4,18.0,18.59,0.0,0.0,0.0,0.0
ALPH100,5,15.0,18.11,0.0,0.0,0.0,0.0
ALPH100,6,10.0,17.33,0.0,0.0,0.0,0.0
ALPH100,7,5.0,16.54,0.0,0.0,0.0,0.0
ALPH100,8,1.0,15.91,0.0,0.0,0.0,0.0
MAV263,1,25.0,12.5,0.0,0.0,0.0,0.0
MAV263,2,23.0,12.3,0.0,0.0,0.0,0.0
MAV263,3,20.0,12.0,0.0,0.0,0.0,0.0
MAV263,4,18.0,11.8,0.0,0.0,0.0,0.0
MAV263,5,15.0,11.5,0.0,0.0,0.0,0.0
MAV263,6,10.0,11.0,0.0,0.0,0.0,0.0
MAV263,7,5.0,10.5,0.0,0.0,0.0,0.0
MAV263,8,1.0,10.1,0.0,0.0,0.0,0.0
MAV171,1,25.0,15.63,0.0,0.0,0.0,0.0
MAV171,2,23.0,15.38,0.0,0.0,0.0,0.0
MAV171,3,20.0,15.0,0.0,0.0,0.0,0.0
MAV171,4,18.0,14.75,0.0,0.0,0.0,0.0
MAV171,5,15.0,14.38,0.0,0.0,0.0,0.0
MAV171,6,10.0,13.75,0.0,0.0,0.0,0.0
MAV171,7,5.0,13.13,0.0,0.0,0.0,0.0
MAV171,8,1.0,12.63,0.0,0.0,0.0,0.0
MAV73,1,25.0,33.15,0.0,0.0,0.0,0.0
MAV73,2,23.0,32.62,0.0,0.0,0.0,0.0
MAV73,3,20.0,31.82,0.0,0.0,0.0,0.0
MAV73,4,18.0,31.29,0.0,0.0,0.0,0.0
MAV73,5,15.0,30.5,0.0,0.0,0.0,0.0
MAV73,6,10.0,29.17,0.0,0.0,0.0,0.0
MAV73,7,5.0,27.85,0.0,0.0,0.0,0.0
MAV73,8,1.0,26.79,0.0,0.0,0.0,0.0
AVIVIA94,1,25.0,19.08,0.0,0.0,0.0,0.0
AVIVIA94,2,23.0,18.77,0.0,0.0,0.0,0.0
AVIVIA94,3,20.0,18.31,0.0,0.0,0.0,0.0
AVIVIA94,4,18.0,18.01,0.0,0.0,0.0,0.0
AVIVIA94,5,15.0,17.55,0.0,0.0,0.0,0.0
AVIVIA94,6,10.0,16.79,0.0,0.0,0.0,0.0
AVIVIA94,7,5.0,16.02,0.0,0.0,0.0,0.0
AVIVIA94,8,1.0,15.41,0.0,0.0,0.0,0.0
MAV220,1,25.0,55.2,0.0,0.0,0.0,0.0
MAV220,2,23.0,54.32,0.0,0.0,0.0,0.0
MAV220,3,20.0,52.99,0.0,0.0,0.0,0.0
MAV220,4,18.0,52.11,0.0,0.0,0.0,0.0
MAV220,5,15.0,50.78,0.0,0.0,0.0,0.0
MAV220,6,10.0,48.58,0.0,0.0,0.0,0.0
MAV220,7,5.0,46.37,0.0,0.0,0.0,0.0
MAV220,8,1.0,44.6,0.0,0.0,0.0,0.0
COL32,1,7.0,14.98,0.0,0.0,0.0,0.0
COL32,2,7.0,14.98,0.0,0.0,0.0,0.0
COL32,3,7.0,14.98,0.0,0.0,0.0,0.0
COL32,4,7.0,14.98,0.0,0.0,0.0,0.0
COL32,5,7.0,14.98,0.0,0.0,0.0,0.0
COL32,6,7.0,14.98,0.0,0.0,0.0,0.0
COL32,7,7.0,14.98,0.0,0.0,0.0,0.0
COL32,8,1.0,14.14,0.0,0.0,0.0,0.0
BRU95,1,5.0,21.56,0.0,0.0,0.0,0.0
BRU95,2,5.2,21.6,0.0,0.0,0.0,0.0
BRU95,3,5.2,21.6,0.0,0.0,0.0,0.0
BRU95,4,5.2,21.6,0.0,0.0,0.0,0.0
BRU95,5,5.2,21.6,0.0,0.0,0.0,0.0
BRU95,6,5.2,21.6,0.0,0.0,0.0,0.0
BRU95,7,5.0,21.56,0.0,0.0,0.0,0.0
BRU95,8,1.0,20.74,0.0,0.0,0.0,0.0
SNA55,1,20.0,93.6,0.0,0.0,0.0,0.0
SNA55,2,23.0,95.94,0.0,0.0,0.0,0.0
SNA55,3,20.0,93.6,0.0,0.0,0.0,0.0
SNA55,4,18.0,92.04,0.0,0.0,0.0,0.0
SNA55,5,15.0,89.7,0.0,0.0,0.0,0.0
SNA55,6,10.0,85.8,0.0,0.0,0.0,0.0
SNA55,7,5.0,81.9,0.0,0.0,0.0,0.0
SNA55,8,1.0,78.78,0.0,0.0,0.0,0.0
BIOR20,1,25.0,10.04,0.0,0.0,0.0,0.0
BIOR20,2,23.0,9.88,0.0,0.0,0.0,0.0
BIOR20,3,20.0,9.64,0.0,0.0,0.0,0.0
BIOR20,4,18.0,9.48,0.0,0.0,0.0,0.0
BIOR20,5,15.0,9.23,0.0,0.0,0.0,0.0
BIOR20,6,10.0,8.83,0.0,0.0,0.0,0.0
BIOR20,7,5.0,8.43,0.0,0.0,0.0,0.0
BIOR20,8,1.0,8.11,0.0,0.0,0.0,0.0
BIOR11,1,25.0,13.31,0.0,0.0,0.0,0.0
BIOR11,2,23.0,13.1,0.0,0.0,0.0,0.0
BIOR11,3,20.0,12.78,0.0,0.0,0.0,0.0
BIOR11,4,18.0,12.57,0.0,0.0,0.0,0.0
BIOR11,5,15.0,12.25,0.0,0.0,0.0,0.0
BIOR11,6,10.0,11.72,0.0,0.0,0.0,0.0
BIOR11,7,5.0,11.18,0.0,0.0,0.0,0.0
BIOR11,8,1.0,10.76,0.0,0.0,0.0,0.0
DEG38,1,25.0,29.13,0.0,0.0,0.0,0.0
DEG38,2,23.0,28.66,0.0,0.0,0.0,0.0
DEG38,3,20.0,27.96,0.0,0.0,0.0,0.0
DEG38,4,18.0,27.49,0.0,0.0,0.0,0.0
DEG38,5,15.0,26.8,0.0,0.0,0.0,0.0
DEG38,6,10.0,25.63,0.0,0.0,0.0,0.0
DEG38,7,5.0,24.47,0.0,0.0,0.0,0.0
DEG38,8,1.0,23.53,0.0,0.0,0.0,0.0
NAT85,1,25.0,6.25,0.0,0.0,0.0,0.0
NAT85,2,20.0,6.0,0.0,0.0,0.0,0.0
NAT85,3,20.0,6.0,0.0,0.0,0.0,0.0
NAT85,4,18.0,5.9,0.0,0.0,0.0,0.0
NAT85,5,15.0,5.75,0.0,0.0,0.0,0.0
NAT85,6,10.0,5.5,0.0,0.0,0.0,0.0
NAT85,7,5.0,5.25,0.0,0.0,0.0,0.0
NAT85,8,1.0,5.05,0.0,0.0,0.0,0.0
NIP23,1,1.0,170.69,0.0,0.0,0.0,0.0
NIP23,2,1.0,170.69,0.0,0.0,0.0,0.0
NIP23,3,1.0,170.69,0.0,0.0,0.0,0.0
NIP23,4,1.0,170.69,0.0,0.0,0.0,0.0
NIP23,5,1.0,170.69,0.0,0.0,0.0,0.0
NIP23,6,1.0,170.69,0.0,0.0,0.0,0.0
NIP23,7,1.0,170.69,0.0,0.0,0.0,0.0
NIP23,8,1.0,170.69,0.0,0.0,0.0,0.0
QUIFA11,1,20.0,12.11,0.0,0.0,0.0,0.0
QUIFA11,2,23.0,12.42,0.0,0.0,0.0,0.0
QUIFA11,3,20.0,12.11,0.0,0.0,0.0,0.0
QUIFA11,4,18.0,11.91,0.0,0.0,0.0,0.0
QUIFA11,5,15.0,11.61,0.0,0.0,0.0,0.0
QUIFA11,6,10.0,11.1,0.0,0.0,0.0,0.0
QUIFA11,7,5.0,10.6,0.0,0.0,0.0,0.0
QUIFA11,8,1.0,10.19,0.0,0.0,0.0,0.0
BIOM68,1,25.0,6.25,0.0,0.0,0.0,0.0
BIOM68,2,23.0,6.15,0.0,0.0,0.0,0.0
BIOM68,3,20.0,6.0,0.0,0.0,0.0,0.0
BIOM68,4,18.0,5.9,0.0,0.0,0.0,0.0
BIOM68,5,15.0,5.75,0.0,0.0,0.0,0.0
BIOM68,6,10.0,5.5,0.0,0.0,0.0,0.0
BIOM68,7,5.0,5.25,0.0,0.0,0.0,0.0
BIOM68,8,1.0,5.05,0.0,0.0,0.0,0.0
LIF51,1,30.0,20.59,0.0,0.0,0.0,0.0
LIF51,2,23.0,19.48,0.0,0.0,0.0,0.0
LIF51,3,20.0,19.01,0.0,0.0,0.0,0.0
LIF51,4,18.0,18.69,0.0,0.0,0.0,0.0
LIF51,5,15.0,18.22,0.0,0.0,0.0,0.0
LIF51,6,10.0,17.42,0.0,0.0,0.0,0.0
LIF51,7,5.0,16.63,0.0,0.0,0.0,0.0
LIF51,8,1.0,16.0,0.0,0.0,0.0,0.0
ALPH109,1,25.0,65.63,0.0,0.0,0.0,0.0
ALPH109,2,23.0,64.58,0.0,0.0,0.0,0.0
ALPH109,3,20.0,63.0,0.0,0.0,0.0,0.0
ALPH109,4,18.0,61.95,0.0,0.0,0.0,0.0
ALPH109,5,15.0,60.38,0.0,0.0,0.0,0.0
ALPH109,6,10.0,57.75,0.0,0.0,0.0,0.0
ALPH109,7,5.0,55.13,0.0,0.0,0.0,0.0
ALPH109,8,1.0,53.03,0.0,0.0,0.0,0.0
BIOM13,1,25.0,43.31,0.0,0.0,0.0,0.0
BIOM13,2,23.0,42.62,0.0,0.0,0.0,0.0
BIOM13,3,20.0,41.58,0.0,0.0,0.0,0.0
BIOM13,4,18.0,40.89,0.0,0.0,0.0,0.0
BIOM13,5,15.0,39.85,0.0,0.0,0.0,0.0
BIOM13,6,10.0,38.12,0.0,0.0,0.0,0.0
BIOM13,7,5.0,36.38,0.0,0.0,0.0,0.0
BIOM13,8,1.0,35.0,0.0,0.0,0.0,0.0
ULTR20,1,25.0,18.75,0.0,0.0,0.0,0.0
ULTR20,2,23.0,18.45,0.0,0.0,0.0,0.0
ULTR20,3,20.0,18.0,0.0,0.0,0.0,0.0
ULTR20,4,18.0,17.7,0.0,0.0,0.0,0.0
ULTR20,5,15.0,17.25,0.0,0.0,0.0,0.0
ULTR20,6,10.0,16.5,0.0,0.0,0.0,0.0
ULTR20,7,5.0,15.75,0.0,0.0,0.0,0.0
ULTR20,8,1.0,15.15,0.0,0.0,0.0,0.0
MAV62,1,25.0,12.5,0.0,0.0,0.0,0.0
MAV62,2,23.0,12.3,0.0,0.0,0.0,0.0
MAV62,3,20.0,12.0,0.0,0.0,0.0,0.0
MAV62,4,18.0,11.8,0.0,0.0,0.0,0.0
MAV62,5,15.0,11.5,0.0,0.0,0.0,0.0
MAV62,6,10.0,11.0,0.0,0.0,0.0,0.0
MAV62,7,5.0,10.5,0.0,0.0,0.0,0.0
MAV62,8,1.0,10.1,0.0,0.0,0.0,0.0
HORM13,1,25.0,16.36,0.0,0.0,0.0,0.0
HORM13,2,23.0,16.1,0.0,0.0,0.0,0.0
HORM13,3,20.0,15.71,0.0,0.0,0.0,0.0
HORM13,4,18.0,15.45,0.0,0.0,0.0,0.0
HORM13,5,15.0,15.05,0.0,0.0,0.0,0.0
HORM13,6,10.0,14.4,0.0,0.0,0.0,0.0
HORM13,7,5.0,13.74,0.0,0.0,0.0,0.0
HORM13,8,1.0,13.22,0.0,0.0,0.0,0.0
HORM4,1,25.0,35.01,0.0,0.0,0.0,0.0
HORM4,2,23.0,34.45,0.0,0.0,0.0,0.0
HORM4,3,20.0,33.61,0.0,0.0,0.0,0.0
HORM4,4,18.0,33.05,0.0,0.0,0.0,0.0
HORM4,5,15.0,32.21,0.0,0.0,0.0,0.0
HORM4,6,10.0,30.81,0.0,0.0,0.0,0.0
HORM4,7,5.0,29.41,0.0,0.0,0.0,0.0
HORM4,8,1.0,28.29,0.0,0.0,0.0,0.0
MAV31,1,25.0,93.75,0.0,0.0,0.0,0.0
MAV31,2,23.0,92.25,0.0,0.0,0.0,0.0
MAV31,3,20.0,90.0,0.0,0.0,0.0,0.0
MAV31,4,18.0,88.5,0.0,0.0,0.0,0.0
MAV31,5,15.0,86.25,0.0,0.0,0.0,0.0
MAV31,6,10.0,82.5,0.0,0.0,0.0,0.0
MAV31,7,5.0,78.75,0.0,0.0,0.0,0.0
MAV31,8,1.0,75.75,0.0,0.0,0.0,0.0
JAL56,1,25.0,9.34,0.0,0.0,0.0,0.0
JAL56,2,23.0,9.19,0.0,0.0,0.0,0.0
JAL56,3,20.0,8.96,0.0,0.0,0.0,0.0
JAL56,4,18.0,8.81,0.0,0.0,0.0,0.0
JAL56,5,15.0,8.59,0.0,0.0,0.0,0.0
JAL56,6,10.0,8.22,0.0,0.0,0.0,0.0
JAL56,7,5.0,7.84,0.0,0.0,0.0,0.0
JAL56,8,1.0,7.54,0.0,0.0,0.0,0.0
VIC6,1,25.0,9.63,0.0,0.0,0.0,0.0
VIC6,2,23.0,9.47,0.0,0.0,0.0,0.0
VIC6,3,20.0,9.24,0.0,0.0,0.0,0.0
VIC6,4,18.0,9.09,0.0,0.0,0.0,0.0
VIC6,5,15.0,8.86,0.0,0.0,0.0,0.0
VIC6,6,10.0,8.47,0.0,0.0,0.0,0.0
VIC6,7,5.0,8.09,0.0,0.0,0.0,0.0
VIC6,8,1.0,7.78,0.0,0.0,0.0,0.0
ALPH18,1,25.0,6.56,0.0,0.0,0.0,0.0
ALPH18,2,23.0,6.46,0.0,0.0,0.0,0.0
ALPH18,3,20.0,6.3,0.0,0.0,0.0,0.0
ALPH18,4,18.0,6.2,0.0,0.0,0.0,0.0
ALPH18,5,15.0,6.04,0.0,0.0,0.0,0.0
ALPH18,6,10.0,5.78,0.0,0.0,0.0,0.0
ALPH18,7,5.0,5.51,0.0,0.0,0.0,0.0
ALPH18,8,1.0,5.3,0.0,0.0,0.0,0.0
AVIVIA93,1,25.0,17.3,0.0,0.0,0.0,0.0
AVIVIA93,2,23.0,17.02,0.0,0.0,0.0,0.0
AVIVIA93,3,20.0,16.61,0.0,0.0,0.0,0.0
AVIVIA93,4,18.0,16.33,0.0,0.0,0.0,0.0
AVIVIA93,5,15.0,15.92,0.0,0.0,0.0,0.0
AVIVIA93,6,10.0,15.22,0.0,0.0,0.0,0.0
AVIVIA93,7,5.0,14.53,0.0,0.0,0.0,0.0
AVIVIA93,8,1.0,13.98,0.0,0.0,0.0,0.0
LIF60,1,25.0,9.88,0.0,0.0,0.0,0.0
LIF60,2,23.0,9.72,0.0,0.0,0.0,0.0
LIF60,3,20.0,9.48,0.0,0.0,0.0,0.0
LIF60,4,18.0,9.32,0.0,0.0,0.0,0.0
LIF60,5,15.0,9.09,0.0,0.0,0.0,0.0
LIF60,6,10.0,8.69,0.0,0.0,0.0,0.0
LIF60,7,5.0,8.3,0.0,0.0,0.0,0.0
LIF60,8,1.0,7.98,0.0,0.0,0.0,0.0
NOV78,1,25.0,143.16,0.0,0.0,0.0,0.0
NOV78,2,23.0,140.87,0.0,0.0,0.0,0.0
NOV78,3,20.0,137.44,0.0,0.0,0.0,0.0
NOV78,4,18.0,135.15,0.0,0.0,0.0,0.0
NOV78,5,15.0,131.71,0.0,0.0,0.0,0.0
NOV78,6,10.0,125.98,0.0,0.0,0.0,0.0
NOV78,7,5.0,120.26,0.0,0.0,0.0,0.0
NOV78,8,1.0,115.68,0.0,0.0,0.0,0.0
SON9,1,25.0,3.0,0.0,0.0,0.0,0.0
SON9,2,23.0,2.95,0.0,0.0,0.0,0.0
